transaction_id,iso_score,rf_score,svm_score,xgb_score,ensemble_score,fraud_prediction,risk_level
1124,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1125,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1126,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1127,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1128,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1129,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1130,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1131,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1132,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1133,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1134,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1135,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1136,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1137,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1138,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1139,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1140,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1141,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1142,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1143,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1144,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1145,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1146,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1147,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1148,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1149,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1150,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1151,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1152,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1153,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1154,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1155,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1156,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1157,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1158,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1159,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1160,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1161,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1162,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1163,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1164,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1165,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1166,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1167,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1168,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1169,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1170,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1171,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1172,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1173,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1174,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1175,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1176,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1177,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1178,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1179,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1180,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1181,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1182,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1183,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1184,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1185,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1186,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1187,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1188,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1189,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1190,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1191,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1192,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1193,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1194,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1195,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1196,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1197,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1198,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1199,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1200,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1201,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1202,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1203,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1204,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1205,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1206,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1207,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1208,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1209,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1210,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1211,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1212,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1213,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1214,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1215,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1216,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1217,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1218,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1219,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1220,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1221,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1222,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1223,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1224,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1225,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1226,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1227,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1228,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1229,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1230,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1231,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1232,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1233,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1234,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1235,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1236,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1237,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1238,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1239,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1240,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1241,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1242,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1243,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1244,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1245,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1246,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1247,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1248,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1249,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1250,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1251,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1252,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1253,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1254,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1255,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1256,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1257,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1258,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1259,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1260,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1261,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1262,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1263,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1264,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1265,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1266,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1267,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1268,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1269,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1270,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1271,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1272,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1273,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1274,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1275,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1276,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1277,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1278,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1279,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1280,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1281,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1282,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1283,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1284,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1285,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1286,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1287,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1288,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1289,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1290,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1291,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1292,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1293,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1294,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1295,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1296,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1297,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1298,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1299,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1300,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1301,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1302,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1303,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1304,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1305,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1306,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1307,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1308,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1309,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1310,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1311,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1312,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1313,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1314,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1315,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1316,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1317,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1318,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1319,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1320,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1321,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1322,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1323,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1324,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1325,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1326,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1327,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1328,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1329,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1330,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1331,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1332,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1333,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1334,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1335,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1336,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1337,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1338,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1339,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1340,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1341,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1342,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1343,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1344,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1345,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1346,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1347,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1348,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1349,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1350,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1351,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1352,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1353,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1354,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1355,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1356,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1357,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1358,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1359,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1360,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1361,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1362,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1363,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1364,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1365,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1366,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1367,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1368,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1369,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1370,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1371,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1372,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1373,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1374,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1375,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1376,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1377,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1378,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1379,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1380,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1381,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1382,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1383,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1384,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1385,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1386,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1387,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1388,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1389,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1390,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1391,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1392,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1393,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1394,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1395,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1396,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1397,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1398,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1399,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1400,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1401,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1402,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1403,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1404,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1405,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1406,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1407,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1408,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1409,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1410,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1411,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1412,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1413,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1414,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1415,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1416,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1417,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1418,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1419,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1420,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1421,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1422,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1423,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1424,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1425,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1426,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1427,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1428,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1429,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1430,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1431,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1432,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1433,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1434,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1435,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1436,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1437,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1438,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1439,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1440,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1441,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1442,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1443,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1444,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1445,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1446,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1447,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1448,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1449,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1450,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1451,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1452,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1453,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1454,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1455,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
